Model,Treatment,Treatment target,Treatment type,BestResponse,Day_BestResponse,BestAvgResponse,Day_BestAvgResponse,TimeToDouble,Day_Last,ResponseCategory
X-160,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,17.7,21,21.58,14,34.05544554,69,SD
X-160,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-10.5,28,-2.755555556,28,68.16438356,86,SD-->PD
X-160,HDM201,MDM2,single,-12.4,11,-6.675,11,64.32512315,109,SD-->PD
X-160,figitumumab,IGF1R,single,225.3,23,27.975,12,13.86266925,49,PD
X-160,HSP990,HSP90,single,2.9,11,4.1,11,28.95542636,95,SD-->PD
X-160,INC280,MET,single,95.1,24,5.62,14,24.43362832,49,PD
X-160,INC280 + trastuzumab,"ERBB2,MET",combo,-23.5,11,-10.35,18,76.95518207,80,SD-->PD
X-160,LEE011,"CDK4,CDK6,CDK4/6",single,-15.4,11,-6.675,11,63.41496599,96,SD-->PD
X-160,LEE011 + everolimus,"CDK4,CDK6,MTOR,CDK4/6",combo,33.9,57,19.22,15,64.50103093,80,SD
X-160,LJM716,ERBB3,single,-17.2,38,-1.181818182,38,86,86,SD-->PD
X-160,LJM716 + trastuzumab,"ERBB3,ERBB2",combo,-2.3,14,1.94,14,29.84837545,55,SD-->PD
X-160,LLM871,FGFR2/4,single,59.9,23,5.85,12,28.52873563,73,PD
X-160,binimetinib,"MAP2K1,MAP2K2,MAPK",single,19.7,24,7.98,14,28,28,SD-->PD
X-160,everolimus,MTOR,single,-38.1,70,-23.11111111,35,130.8406375,152,SD-->PD
X-1600,BGJ398,FGFR,single,659.8,14,135.45,11,5.037463977,14,PD
X-1600,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-32.2,11,-19.88,14,42.19753086,51,SD-->PD
X-1600,BYL719,PIK3CA,single,275.8,24,49.42,14,11.93178718,26,PD
X-1600,BYL719 + LEE011,"PIK3CA,CDK4/6",combo,-15.4,9,-8.56,13,43.20118343,49,SD-->PD
X-1600,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,520.9,20,86.175,11,7.033057851,20,PD
X-1600,CGM097,MDM2,single,279.8,14,76.9,11,8.439764111,14,PD
X-1600,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-15.7,11,-10.25,11,39.68537666,48,SD-->PD
X-1600,HDM201,MDM2,single,463,24,117.68,14,6.27744511,26,PD
X-1600,INC424,JAK,single,1022.3,18,86.175,11,7.503875969,18,PD
X-1600,LEE011,"CDK4,CDK6,CDK4/6",single,78.3,20,16.2,13,21.48291572,34,PD
X-1600,LEE011 + everolimus,"CDK4,CDK6,MTOR,CDK4/6",combo,-36.3,9,-26.42,13,128.8608696,148,SD-->PD
X-1600,LFA102,PRLR,single,746.6,14,157.58,13,5.754617414,14,PD
X-1600,LJM716,ERBB3,single,794.9,14,156.3,11,5.345731192,14,PD
X-1600,LJM716 + trastuzumab,"ERBB3,ERBB2",combo,318.2,20,53.4,13,11.19937041,21,PD
X-1600,LKA136,"NTRK1,NTRK2,NTRK3",single,782.4,13,173.5,11,5.169559413,13,PD
X-1600,LLM871,FGFR2/4,single,502.5,20,43.84,13,11.67234043,20,PD
X-1600,binimetinib,"MAP2K1,MAP2K2,MAPK",single,948.6,18,116.825,11,6.458278146,18,PD
X-1600,paclitaxel,Tubulin,single,269.4,20,53.2,13,10.86666667,21,PD
X-1600,tamoxifen,ESR1,single,231.1,22,21.85,11,12.93818544,26,PD
X-1600,trastuzumab,ERBB2,single,1333.7,13,425.74,13,4.198341396,13,PD
X-1600,untreated,"UNKNOWN,Untreated",single,637.9,10,270.15,10,3,10,PD
X-1600,LFW527 + everolimus,"IGF1R,MTOR",combo,33.6,27,-5.15,13,37.09893455,63,SD-->PD
X-161,BGJ398,FGFR,single,-62.7,29,-42.59166667,40,116,116,PR-->PD
X-161,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,79.2,22,31.65,12,28.31696429,88,PD
X-161,BYL719,PIK3CA,single,69.5,22,15.725,12,24.68131868,67,PD
X-161,BYL719 + HSP990,"PIK3CA,HSP90",combo,-25.2,17,-14.725,24,52.95845697,97,SD-->PD
X-161,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,191.4,20,56.1,13,10.94974874,34,PD
X-161,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,163,30,62.875,12,9.456647399,54,PD
X-161,HDM201,MDM2,single,369.3,22,60.6,12,7.45,33,PD
X-161,figitumumab,IGF1R,single,137.1,22,1.675,12,16.97031039,50,PD
X-161,HSP990,HSP90,single,154.2,22,25.9,12,14.0884808,43,PD
X-161,INC280,MET,single,8.7,27,-13.84,12,38.19939577,54,SD-->PD
X-161,INC280 + trastuzumab,"ERBB2,MET",combo,246.6,21,59.86,14,11.17006803,28,PD
X-161,LEE011,"CDK4,CDK6,CDK4/6",single,27.9,22,36.825,12,37.00584795,88,PD
X-161,LEE011 + everolimus,"CDK4,CDK6,MTOR,CDK4/6",combo,-44.4,21,-23.52105263,63,63,63,SD
X-161,LJM716,ERBB3,single,213.6,24,29.8,14,17.00338409,36,PD
X-161,LJM716 + trastuzumab,"ERBB3,ERBB2",combo,116.9,24,18.3,14,19.11650485,52,PD
X-161,LLM871,FGFR2/4,single,-100,19,-89.7516129,134,158,158,CR-->-->PD
X-161,binimetinib,"MAP2K1,MAP2K2,MAPK",single,29.4,30,23.825,12,39.44424132,131,SD
X-161,everolimus,MTOR,single,65.6,21,14.7,14,37.109375,104,PD
X-161,trastuzumab,ERBB2,single,277.6,22,42.25,12,12.17339149,33,PD
X-161,untreated,"UNKNOWN,Untreated",single,435.3,21,96.5,14,7.355263158,31,PD
X-162,BYL719,PIK3CA,single,-28.5,108,-4.18,13,108,108,SD-->PD
X-162,BYL719 + HSP990,"PIK3CA,HSP90",combo,139.9,20,-2.56,13,18.84235977,59,PD
X-162,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,39.8,21,25.5,14,25.32773109,71,PD
X-162,HSP990,HSP90,single,-17.8,17,46.01666667,17,17,17,PD
X-162,LEE011,"CDK4,CDK6,CDK4/6",single,28,20,5.8,13,61.75333333,108,SD-->PD
X-162,LEE011 + everolimus,"CDK4,CDK6,MTOR,CDK4/6",combo,50.6,57,50.425,11,12.71052632,63,PD
X-162,everolimus,MTOR,single,1.7,13,5.32,13,38.625,81,SD-->PD
X-162,untreated,"UNKNOWN,Untreated",single,320.5,21,65.18,14,9.333333333,31,PD
X-1631,BGJ398,FGFR,single,363,11,172.55,11,4,11,PD
X-1631,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,19.2,18,11,12,44.24116424,67,SD-->PD
X-1631,BYL719,PIK3CA,single,47.4,20,22.78,13,29.32098765,34,PD
X-1631,BYL719 + LEE011,"PIK3CA,CDK4/6",combo,-22.6,38,-11.04545455,38,63.94462025,94,SD-->PD
X-1631,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,119,22,16.36666667,12,18.85950413,25,PD
X-1631,CGM097,MDM2,single,265,20,53.3,13,11.48947368,27,PD
X-1631,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-15.7,63,-7.025,11,98,98,SD-->-->PD
X-1631,HDM201,MDM2,single,113.3,25,24.225,11,23.53616352,33,PD
X-1631,LEE011,"CDK4,CDK6,CDK4/6",single,218.8,21,98.975,13,5.649822695,24,PD
X-1631,LEE011 + everolimus,"CDK4,CDK6,MTOR,CDK4/6",combo,14.5,17,16.78,17,17,17,SD
X-1631,LFA102,PRLR,single,312.1,20,67.85,14,8.926694329,20,PD
X-1631,LJM716,ERBB3,single,354.2,18,76.56666667,12,7.057890563,18,PD
X-1631,LJM716 + trastuzumab,"ERBB3,ERBB2",combo,397.2,20,77.575,14,7.614086574,20,PD
X-1631,LKA136,"NTRK1,NTRK2,NTRK3",single,325,21,60.2,13,8.675917637,21,PD
X-1631,LLM871,FGFR2/4,single,-98.7,41,-79.988,87,137.5984252,181,CR-->-->PD
X-1631,binimetinib,"MAP2K1,MAP2K2,MAPK",single,99.5,20,37.3,17,20.05617978,45,PD
X-1631,paclitaxel,Tubulin,single,-62.3,31,-32.15454545,38,50.93699732,55,PR-->PD
X-1631,tamoxifen,ESR1,single,152.7,13,71.28,13,8.862254025,13,PD
X-1631,trastuzumab,ERBB2,single,365.7,20,88.05,14,6.132718894,20,PD
X-1631,untreated,"UNKNOWN,Untreated",single,402.6,21,59.76666667,11,10.74698795,21,PD
X-165,BGJ398,FGFR,single,136.5,23,43.025,11,13.015625,49,PD
X-165,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-61.8,84,-37.14545455,147,147,147,PR
X-165,BYL719,PIK3CA,single,-21.1,113,14.496,135,178.5946817,225,SD-->-->PD
X-165,BYL719 + HSP990,"PIK3CA,HSP90",combo,-66.5,89,-35.95238095,89,89,89,PR
X-165,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,26.6,20,11.15,15,34,34,SD-->PD
X-165,HDM201,MDM2,single,-22.5,11,-10.91666667,18,156,156,SD-->PD
X-165,HSP990,HSP90,single,115.9,21,34.23333333,11,18.99242424,66,PD
X-165,INC280,MET,single,-15.9,9,-11.4,15,58.21671827,69,SD-->PD
X-165,INC280 + trastuzumab,"ERBB2,MET",combo,-18,5,-6.066666667,5,5,5,SD
X-165,LEE011 + everolimus,"CDK4,CDK6,MTOR,CDK4/6",combo,-37.5,52,-8.929411765,65,65,65,SD
X-165,LJM716,ERBB3,single,19.5,18,19.85,11,28.70050761,43,SD-->PD
X-165,LJM716 + trastuzumab,"ERBB3,ERBB2",combo,-6.3,57,11.32,15,25.90697674,80,SD-->PD
X-165,binimetinib,"MAP2K1,MAP2K2,MAPK",single,1.7,9,3.5,15,35.5,48,SD-->PD
X-165,everolimus,MTOR,single,-58.9,82,-29.47647059,95,133.0119205,138,PR-->-->PD
X-1655,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,92,23,46.9,11,7.640062598,32,PD
X-1655,BKM120 + encorafenib,"panPI3K,BRAF,BRAF,PIK3CA,PIK3CB,PIK3CG,PIK3CD",combo,384.4,28,46.65,11,11.15017065,30,PD
X-1655,CGM097,MDM2,single,357.6,22,164.6,14,2.805054152,30,PD
X-1655,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,2,10,-0.96,14,29.86315789,34,SD-->PD
X-1655,dacarbazine,chemotherapy,single,214.6,23,37.34,14,15.40045767,27,PD
X-1655,LDE225,SMO,single,279.7,20,72.65,13,9.648606811,29,PD
X-1655,LDK378,ALK,single,260.4,22,68.225,11,8.790794979,30,PD
X-1655,LEE011,"CDK4,CDK6,CDK4/6",single,38.1,23,8.125,11,32,32,PD
X-1655,LEE011 + encorafenib,"CDK4/6,BRAF,BRAF,CDK4,CDK6",combo,209.9,30,79.2,11,6.465539662,30,PD
X-1655,LEE011 + binimetinib,"CDK4,CDK6,MAP2K1,MAP2K2,CDK4/6,MAPK",combo,-47.5,65,-18.94736842,84,115,115,SD-->-->PD
X-1655,WNT974,PORCN,single,674.5,18,128.675,11,4.18930547,18,PD
X-1655,LGW813,IAP,single,291.7,20,32.525,13,14.26361032,29,PD
X-1655,encorafenib,BRAF,single,362.8,22,69.78,14,9.4004004,32,PD
X-1655,encorafenib + binimetinib,"BRAF,MAP2K1,MAP2K2,MAPK",combo,275.6,25,75.625,12,9.167048055,32,PD
X-1655,binimetinib,"MAP2K1,MAP2K2,MAPK",single,270.2,23,-5.525,11,17.69793323,32,PD
X-1655,TAS266,DR5,single,465.7,22,70.82,14,9.547886109,30,PD
X-1655,untreated,"UNKNOWN,Untreated",single,144,20,56.12,12,11.1971831,33,PD
X-1658,BGJ398,FGFR,single,244.4,13,109.4,13,7.117870722,13,PD
X-1658,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-34.6,13,-12.72,13,21.51230101,42,SD-->PD
X-1658,BKM120 + binimetinib,"panPI3K,MAPK,MAP2K1,MAP2K2,PIK3CA,PIK3CB,PIK3CG,PIK3CD",combo,-22.3,10,-16.12,13,48.29166667,55,SD-->PD
X-1658,BYL719,PIK3CA,single,18.7,31,22.46,13,48.15942029,50,SD
X-1658,BYL719 + LGH447,"PIK3CA,PIM",combo,-7.4,11,-12.475,11,67.29540481,102,SD-->PD
X-1658,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,-94.3,42,-41.19230769,42,42,42,PR
X-1658,cetuximab,EGFR,single,328.6,21,47.5,13,11.20738137,21,PD
X-1658,CGM097,MDM2,single,351.9,20,45.4,13,9.35059761,20,PD
X-1658,CKX620,MAPK,single,425,13,251.7,13,3,13,PD
X-1658,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-21.8,10,-10,14,56.21445498,60,SD-->PD
X-1658,HDM201,MDM2,single,-23.9,39,0.1,42,75.64285714,82,SD-->PD
X-1658,erlotinib,EGFR,single,-80.3,14,-65.08461538,42,88,88,PR
X-1658,HSP990,HSP90,single,-33.7,10,-1.74,14,20.54439252,47,SD-->PD
X-1658,INC280,MET,single,216.8,21,38.18,13,13.68621064,28,PD
X-1658,LCL161 + paclitaxel,"BIRC2,TUBB,Tubulin",combo,-100,39,-85.98095238,98,98,98,CR
X-1658,LEE011,"CDK4,CDK6,CDK4/6",single,488.7,17,142.625,11,5.340030912,17,PD
X-1658,LGH447,PIM,single,600.4,20,87.86,13,6.363265306,20,PD
X-1658,LLM871,FGFR2/4,single,442.3,18,70.7,14,11.25142207,18,PD
X-1658,binimetinib,"MAP2K1,MAP2K2,MAPK",single,92.9,24,59.2,13,6.319554849,42,PD
X-1658,paclitaxel,Tubulin,single,-38.6,31,0.085714286,73,92.1225,105,SD-->-->PD
X-1658,untreated,"UNKNOWN,Untreated",single,156.6,21,12.275,11,14.35740072,25,PD
X-1658,LFW527 + binimetinib,"IGF1R,MAP2K1,MAP2K2",combo,449.2,14,123,11,4,14,PD
X-166,BGJ398,FGFR,single,188.1,20,55.54,14,12.58295964,34,PD
X-166,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-20.3,46,-3.228571429,51,103.3833581,107,SD-->-->PD
X-166,BYL719,PIK3CA,single,-100,89,-34.94054054,175,175,175,PR-->PD
X-166,BYL719 + HSP990,"PIK3CA,HSP90",combo,11.5,19,29.88333333,19,19,19,SD
X-166,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,-90.8,111,-65.94285714,111,111,111,PR
X-166,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-18.3,11,-2.425,11,23,23,SD
X-166,HDM201,MDM2,single,160.1,20,49.26,14,16.42857143,34,PD
X-166,figitumumab,IGF1R,single,145.1,20,34.66,14,18.02192982,34,PD
X-166,HSP990,HSP90,single,143.6,20,59.84,14,12.14285714,42,PD
X-166,INC280,MET,single,166.6,23,71.4,11,6.729295426,31,PD
X-166,INC280 + trastuzumab,"ERBB2,MET",combo,93,27,8.925,11,19.85714286,31,PD
X-166,LEE011,"CDK4,CDK6,CDK4/6",single,31.8,20,11.9,14,46.53588517,78,SD-->PD
X-166,LEE011 + everolimus,"CDK4,CDK6,MTOR,CDK4/6",combo,17.6,19,26.57142857,23,38.18691589,51,SD
X-166,LJM716,ERBB3,single,114.8,23,6.1,11,20.68025078,45,PD
X-166,LJM716 + trastuzumab,"ERBB3,ERBB2",combo,116.8,34,17.05,11,20.425,38,PD
X-166,LLM871,FGFR2/4,single,161.2,20,36.82,14,15.34210526,34,PD
X-166,binimetinib,"MAP2K1,MAP2K2,MAPK",single,-32.1,27,10.148,92,15.97345133,105,SD-->PD
X-166,everolimus,MTOR,single,19.7,17,21.3,17,46,46,SD
X-166,trastuzumab,ERBB2,single,128,20,33.74,14,16.7371134,42,PD
X-166,untreated,"UNKNOWN,Untreated",single,157.1,21,87.49230769,12,4.472594397,47,PD
X-1683,BGJ398,FGFR,single,-100,10,-92.02352941,55,55,55,CR
X-1683,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-68.4,10,-48.18,14,93.09734513,110,PR-->PD
X-1683,BKM120 + binimetinib,"panPI3K,MAPK,MAP2K1,MAP2K2,PIK3CA,PIK3CB,PIK3CG,PIK3CD",combo,-84.8,66,-69.28055556,131,131,131,PR
X-1683,BYL719,PIK3CA,single,-90.1,83,-74.76578947,134,134,134,PR
X-1683,BYL719 + LGH447,"PIK3CA,PIM",combo,-79.7,35,-68.5725,141,141,141,PR
X-1683,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,-91.2,35,-72.46666667,36,36,36,PR
X-1683,cetuximab,EGFR,single,-38.2,10,-32.06,15,110.4307179,128,SD-->PD
X-1683,CGM097,MDM2,single,-76.2,23,-53.5,27,134,134,PR-->PD
X-1683,CKX620,MAPK,single,-94.8,27,-79.84,31,34,34,PR
X-1683,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-19.7,12,-18.525,12,53.25167038,111,SD-->PD
X-1683,HDM201,MDM2,single,-49.3,11,-41.7,11,53,53,SD-->PD
X-1683,erlotinib,EGFR,single,-69.6,24,-56.24444444,25,25,25,PR
X-1683,HSP990,HSP90,single,-52.3,15,-35.78,15,28,28,PR
X-1683,INC280,MET,single,-51.3,12,-43.5,15,63.28959276,111,PR-->PD
X-1683,LCL161 + paclitaxel,"BIRC2,TUBB,Tubulin",combo,-100,15,-88.22142857,48,48,48,CR
X-1683,LEE011,"CDK4,CDK6,CDK4/6",single,-57.2,13,-41.38,13,44.22033898,81,PR-->PD
X-1683,LGH447,PIM,single,-61.5,11,-51.05,11,38,38,PR-->PD
X-1683,LLM871,FGFR2/4,single,-61.1,10,-41.3,21,45.92923077,50,PR-->PD
X-1683,binimetinib,"MAP2K1,MAP2K2,MAPK",single,-59.8,15,-45.7875,26,76.98360656,97,PR-->PD
X-1683,paclitaxel,Tubulin,single,-55,23,-41.7,26,100.0200364,119,PR-->PD
X-1683,untreated,"UNKNOWN,Untreated",single,122.9,20,-13.225,11,17.54642857,39,PD
X-169,BYL719,PIK3CA,single,17.9,12,16,12,12,12,SD
X-169,BYL719 + HSP990,"PIK3CA,HSP90",combo,-7.7,10,-3.25,20,34,34,SD
X-169,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,-76.1,25,-54.23333333,28,28,28,PR
X-169,HSP990,HSP90,single,-3.1,13,2.825,13,27,27,SD
X-169,LEE011 + everolimus,"CDK4,CDK6,MTOR,CDK4/6",combo,-73.9,14,-44.38,14,14,14,PR
X-169,LJM716,ERBB3,single,-100,38,-35.85833333,38,38,38,PR
X-169,everolimus,MTOR,single,-58.5,13,-35.57142857,27,27,27,PR
X-169,untreated,"UNKNOWN,Untreated",single,25.2,49,14.1,12,74,74,SD-->PD
X-171,BGJ398,FGFR,single,409.3,15,93.025,11,6.333908542,15,PD
X-171,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,370,19,68.5,13,9.161445783,19,PD
X-171,BYL719,PIK3CA,single,120.5,15,40.075,13,13.63333333,15,PD
X-171,BYL719 + HSP990,"PIK3CA,HSP90",combo,167.5,13,77.25,13,6.886255924,13,PD
X-171,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,446.8,17,88.58,14,8.705804749,17,PD
X-171,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,315.1,13,126.8,13,5.785714286,13,PD
X-171,HDM201,MDM2,single,269.7,22,26.3,13,14.61344538,26,PD
X-171,figitumumab,IGF1R,single,439.4,13,169.725,13,4.956920257,13,PD
X-171,HSP990,HSP90,single,208.6,13,127.075,13,4,13,PD
X-171,INC280,MET,single,-100,37,-75,126,126,126,CR
X-171,LEE011,"CDK4,CDK6,CDK4/6",single,310.8,22,70.375,11,8.433476395,36,PD
X-171,LEE011 + everolimus,"CDK4,CDK6,MTOR,CDK4/6",combo,96.1,20,81.28,13,6.993150685,52,PD
X-171,LJM716,ERBB3,single,228.1,16,66.4,13,9.648514851,16,PD
X-171,LJM716 + trastuzumab,"ERBB3,ERBB2",combo,311.7,21,44.8,14,12.87162162,24,PD
X-171,LLM871,FGFR2/4,single,498.8,13,178.225,13,5.201692525,13,PD
X-171,binimetinib,"MAP2K1,MAP2K2,MAPK",single,512,13,209.6,13,3.876304024,13,PD
X-171,everolimus,MTOR,single,264.5,22,29.125,11,13.21590909,22,PD
X-171,trastuzumab,ERBB2,single,513.4,19,121.6,13,5.70933893,19,PD
X-171,untreated,"UNKNOWN,Untreated",single,821.7,20,183.94,13,4.289855072,20,PD
X-1725,BGJ398,FGFR,single,56,22,-12.875,12,30.89361702,34,PD
X-1725,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-81.5,133,10.84,14,134,134,SD-->PD
X-1725,BKM120 + binimetinib,"panPI3K,MAPK,MAP2K1,MAP2K2,PIK3CA,PIK3CB,PIK3CG,PIK3CD",combo,-28,10,-21.16,13,69.19631336,116,SD-->PD
X-1725,BYL719,PIK3CA,single,10,119,33.68,14,37.01,127,PD
X-1725,BYL719 + LGH447,"PIK3CA,PIM",combo,127.2,21,45.12,14,18.00275482,29,PD
X-1725,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,-26.3,28,-7.28,14,41.89054726,57,SD-->PD
X-1725,cetuximab,EGFR,single,111.3,21,20.94,14,20.0524109,36,PD
X-1725,CGM097,MDM2,single,11.4,26,21.925,12,28.54597701,63,SD-->PD
X-1725,CKX620,MAPK,single,-25.4,33,-16.76,15,85.06779661,113,SD-->PD
X-1725,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,108.2,21,28.62,14,19.95207668,43,PD
X-1725,HDM201,MDM2,single,-80.6,66,-43.375,66,66,66,PR
X-1725,erlotinib,EGFR,single,-33.1,14,-16.1875,17,17,17,SD
X-1725,HSP990,HSP90,single,-56.2,50,-29.72,12,50,50,PR
X-1725,INC280,MET,single,95.8,21,44.14,14,21.37168142,36,PD
X-1725,LCL161 + paclitaxel,"BIRC2,TUBB,Tubulin",combo,3.4,25,3.75,11,47.46995995,74,SD-->PD
X-1725,LEE011,"CDK4,CDK6,CDK4/6",single,-12.8,18,-0.2,18,34.35368664,48,SD-->PD
X-1725,LGH447,PIM,single,-6.7,11,-2.325,11,22.94516595,40,SD-->PD
X-1725,LLM871,FGFR2/4,single,-20.5,21,-23.825,11,47.7810219,54,SD-->PD
X-1725,binimetinib,"MAP2K1,MAP2K2,MAPK",single,-37.9,42,-12.2,21,72.74570025,98,SD-->PD
X-1725,paclitaxel,Tubulin,single,-3.1,21,-0.025,11,47.92917847,74,SD-->PD
X-1725,untreated,"UNKNOWN,Untreated",single,292.6,21,105.76,14,7.621911923,29,PD
X-1725,LFW527 + binimetinib,"IGF1R,MAP2K1,MAP2K2",combo,-14.2,32,12.48571429,32,7.896226415,184,SD-->PD
X-177,BYL719 + HSP990,"PIK3CA,HSP90",combo,37.1,26,16.35,12,43.78241758,77,PD
X-177,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,159.9,20,67.9,13,9.674603175,30,PD
X-177,HSP990,HSP90,single,235.2,29,58.425,12,10.20382166,57,PD
X-177,LEE011,"CDK4,CDK6,CDK4/6",single,221.3,22,55.5,12,12.68656716,40,PD
X-177,LEE011 + everolimus,"CDK4,CDK6,MTOR,CDK4/6",combo,138.6,27,71.5,13,7.021413276,55,PD
X-177,LJM716,ERBB3,single,478.3,20,125.86,13,4.785923754,20,PD
X-177,everolimus,MTOR,single,129.6,25,50.65,11,9.911519199,53,PD
X-177,untreated,"UNKNOWN,Untreated",single,324.2,20,95.58,13,6.240825688,23,PD
X-1787,BGJ398,FGFR,single,91.4,21,59.66,14,11.43629344,31,PD
X-1787,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-27.2,24,1.28,14,44.77121068,58,SD-->PD
X-1787,BKM120 + binimetinib,"panPI3K,MAPK,MAP2K1,MAP2K2,PIK3CA,PIK3CB,PIK3CG,PIK3CD",combo,12.7,19,19.25,19,49.02894737,90,SD-->PD
X-1787,BYL719,PIK3CA,single,173.6,21,61.13333333,17,8.330110497,23,PD
X-1787,BYL719 + LGH447,"PIK3CA,PIM",combo,52,22,59.175,12,10.32398754,47,PD
X-1787,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,13.9,22,-0.8,12,25.23076923,41,SD-->PD
X-1787,cetuximab,EGFR,single,529,12,200.3,12,5.210714286,12,PD
X-1787,CGM097,MDM2,single,471.9,17,128.26,14,6.29468599,17,PD
X-1787,CKX620,MAPK,single,22.2,17,28.32857143,20,38.0583524,53,SD
X-1787,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,323.5,20,107.46,13,6.055641422,20,PD
X-1787,HDM201,MDM2,single,234.3,21,148.8,14,3,21,PD
X-1787,erlotinib,EGFR,single,225.3,24,95,14,4.18089725,30,PD
X-1787,HSP990,HSP90,single,212.2,21,88.04,14,5.535096643,23,PD
X-1787,INC280,MET,single,14.8,20,-15.9,13,26.05984252,39,SD-->PD
X-1787,LCL161 + paclitaxel,"BIRC2,TUBB,Tubulin",combo,570.7,20,95.4,13,7.973195876,22,PD
X-1787,LEE011,"CDK4,CDK6,CDK4/6",single,135.5,21,11.38,14,15.74897119,23,PD
X-1787,LGH447,PIM,single,391.3,21,82.52,14,8.263157895,23,PD
X-1787,LLM871,FGFR2/4,single,-9.8,12,-6.35,12,33.44397463,48,SD-->PD
X-1787,binimetinib,"MAP2K1,MAP2K2,MAPK",single,5.3,24,-4.56,13,26.41171477,52,SD-->PD
X-1787,paclitaxel,Tubulin,single,34.1,31,51.24,14,6.837320574,92,PD
X-1787,untreated,"UNKNOWN,Untreated",single,622.4,20,127.62,13,6.452336449,20,PD
X-1787,LFW527 + binimetinib,"IGF1R,MAP2K1,MAP2K2",combo,26.6,20,34.1,13,34.95642202,39,PD
X-1795,LFW527 + binimetinib,"IGF1R,MAP2K1,MAP2K2",combo,137.3,21,32.7,11,13.14893617,26,PD
X-1823,BGJ398,FGFR,single,216.4,21,56.775,12,8.152671756,26,PD
X-1823,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,386.2,12,120.175,12,5.650079239,12,PD
X-1823,BKM120 + binimetinib,"panPI3K,MAPK,MAP2K1,MAP2K2,PIK3CA,PIK3CB,PIK3CG,PIK3CD",combo,104.3,26,21.575,12,18.86422018,53,PD
X-1823,BYL719,PIK3CA,single,-70.1,40,51.15555556,40,6.57849667,40,PD
X-1823,BYL719 + LGH447,"PIK3CA,PIM",combo,76.6,12,31.675,12,12,12,PD
X-1823,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,226,21,31.3,12,13.91780822,40,PD
X-1823,cetuximab,EGFR,single,266.3,24,39.66,15,12.76848485,29,PD
X-1823,CGM097,MDM2,single,341.3,15,125.58,15,5.186700767,15,PD
X-1823,CKX620,MAPK,single,92.8,27,62.875,11,7.359550562,46,PD
X-1823,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,250.4,24,34.92,15,13.26212471,37,PD
